"","logFC","logCPM","PValue"
"1554481_a_at",0.443561617594092,5.58103493582565,0.385431707824331
"1554482_a_at",-0.0752682703338698,5.85330143895553,1
"1554483_at",0.0206352684721348,5.7002518085668,1
"1554485_s_at",0.00133215120337686,5.59511880818632,1
"1554486_a_at",-0.527861306855414,5.87456249673923,0.324358805554401
"1554487_a_at",0.213305759758659,5.77803344665737,0.625089588681422
"1554488_at",-0.0431145326634178,5.80855334071431,1
"1554489_a_at",-0.112315115901799,5.86626472146087,0.939053894598097
"1554491_a_at",0.0215175047403053,5.61852827946965,1
"1554492_at",-0.0117948133422527,5.86107557905238,1
"1554493_s_at",0.206032406821826,5.83395830800955,0.728654369301442
"1554494_at",-0.030374230881166,5.84196412022134,1
"1554495_s_at",-0.00193653120148303,5.61624215572054,1
"1554496_at",-0.202348131672515,5.94197563446182,0.679410081890016
"1554499_s_at",0.00522254011469447,5.4731825066089,1
"1554500_a_at",-0.596273139406022,5.7496035963218,0.236035925738789
"1554501_at",0.267597447770319,5.94781366481202,0.543069106570283
"1554503_a_at",-0.173970340871425,5.852079950856,0.831822383763055
"1554504_at",-0.148305833443037,5.85850826311559,0.831822383763055
"1554506_x_at",-0.227346369414079,5.86800022604882,0.707733707196699
"1554507_at",-0.0273576643614577,5.80631400215782,1
"1554508_at",0.301844898144318,6.14460326566121,0.357059763146835
"1554509_a_at",-0.238129834215321,5.796462608686,0.739347242026346
"1554510_s_at",-0.369381176659437,5.79006561092815,0.565868905745923
"1554511_at",0.0232256827013325,5.55158890990135,1
"1554512_a_at",0.0527515647463529,5.94691552519438,0.94720953415651
"1554513_s_at",0.219684969878864,5.9522256796058,0.596365658499028
"1554514_at",0.121296164950395,5.72326729090501,0.948355294382403
"1554516_at",0.0873149334056696,5.91822895305599,0.920598735972496
"1554517_x_at",0.268558869425764,6.10019368323281,0.47864643254057
"1554518_at",0.154019762060387,5.99196797677914,0.68123923310487
"1554519_at",0.0603309119903172,5.54668872756463,1
"1554520_at",0.000984542473502466,6.03273305542894,1
"1554522_at",0.189611122992622,5.80234427149303,0.760438642937964
"1554523_a_at",-0.0367761512583469,5.88244491482002,1
"1554524_a_at",-0.972964501169971,5.90418344584392,0.0308198934368695
"1554526_at",-0.848429630040795,5.78229752494743,0.128287594861671
"1554528_at",0.212960872463621,5.95714279150875,0.596365658499028
"1554530_at",-0.411098236239579,5.83865365802738,0.453630252665748
"1554531_at",0.0799753152690442,5.57757299731037,0.974091737546961
"1554533_at",-0.0277938899906377,5.90592403753553,1
"1554534_at",0.0445207479340542,5.58865152374208,1
"1554536_at",0.00175395950622075,5.65687605882631,1
"1554537_at",-0.209460731001568,5.77486176632851,0.689605138424978
"1554538_at",-0.10879708883996,5.89263124896378,0.978906344089112
"1554539_a_at",-0.28456277275766,5.57055373538962,0.775635478163443
"1554540_at",-0.00541775098726339,5.80386531553951,1
"1554541_a_at",0.0206509950441008,5.4910657918394,1
"1554542_at",0.0606369633646748,5.89921299890627,1
"1554543_at",0.317769031709606,5.87490243769186,0.47703989766672
"1554544_a_at",0.226372472748366,5.92717637369522,0.619821911939985
"1554545_at",0.0293054957346623,5.58767579858399,1
"1554547_at",-0.0373726024588937,5.89173290816798,1
"1554549_a_at",-0.116794923581812,5.82514244293765,0.852799078986153
"1554550_at",-0.00342441992911957,5.80494476503141,1
"1554553_s_at",-0.194503542544575,5.83709643728702,0.723073942184462
"1554554_at",0.0152092199026613,5.66185505446116,1
"1554555_a_at",-0.0135508945004452,5.76995484197433,1
"1554556_a_at",-0.208989921693851,5.82699271989835,0.786712724616182
"1554557_at",-0.180953877462111,5.86986553436571,0.707733707196699
"1554558_at",0.0142830430116219,5.78630289913274,1
"1554559_at",0.333304920933702,5.90705062427487,0.459211013028452
"1554560_at",0.0299440095961397,5.4987009880039,0.991707016033196
"1554564_a_at",0.0738014783920701,5.86290759855569,0.995390105261376
"1554565_x_at",0.204493895477951,5.9600459090138,0.651236839445978
"1554566_at",0.0497127501481584,5.53032972088617,1
"1554568_at",0.0547695780104456,5.54235178083968,1
"1554569_a_at",-0.45866781854702,5.88980048808526,0.404835780846595
"1554571_at",0.474326814167514,6.11891884668987,0.154127764218824
"1554572_a_at",-0.072741680018689,5.855933108405,1
"1554574_a_at",0.0560749704826684,5.89713450426176,1
"1554575_a_at",-0.06618162247306,5.87169332292228,0.939053894598097
"1554576_a_at",-0.0963865361672627,5.80854643102979,0.920978637848735
"1554577_a_at",-0.0777921556847855,5.84780131189507,0.897070769101785
"1554578_at",0.0331151154635047,5.8134377410187,1
"1554579_a_at",-0.00664302527808822,5.66164593584077,1
"1554580_a_at",0.144871382095982,5.91553322003175,0.70381114143446
"1554582_a_at",0.0669075683280623,5.89069864629837,0.95697747974167
"1554583_a_at",0.178982623437241,5.75177662534566,0.652814693872323
"1554584_at",-0.00197544371644748,5.72110130512591,1
"1554586_a_at",-0.230669508661487,5.82310783715636,0.786712724616182
"1554588_a_at",0.0617971442966512,5.98118233774816,0.972299764979148
"1554589_at",-0.00175777471836181,5.80679023037293,1
"1554591_at",-0.0396667279068984,5.71815608627625,1
"1554592_a_at",-0.681328709701801,6.03073321942664,0.11983053374694
"1554593_s_at",-0.673562901298864,5.8717236496324,0.193984324712368
"1554594_at",0.0240675159781449,5.56651764938009,1
"1554595_at",0.172123425166664,5.83893475498685,0.795090527386548
"1554597_at",0.0766929629042887,5.85726839422677,0.928933536662043
"1554599_x_at",0.0132918964857487,5.88189276020556,1
"1554600_s_at",0.250630001076766,5.89693215263915,0.586881905824535
"1554601_at",0.0673016990249035,5.99582438780744,0.880247181420135
"1554602_at",0.109455176099791,5.82504972510284,0.967823673438605
"1554604_at",0.0440268065377209,5.89976206284977,1
"1554606_at",0.0883033411362978,5.85171837750116,0.928933536662043
"1554607_at",-0.54834807552,5.84087047471185,0.285797224034664
"1554608_at",-0.192592338112177,5.8980930784759,0.751584559038536
"1554609_at",-0.105380128364821,5.82697149873694,0.963992189961309
"1554610_at",-0.08050080414113,5.83477405664753,0.963992189961309
"1554612_at",-0.0277393153628786,5.86610821442196,1
"1554613_a_at",-0.0050957119858182,5.82909251926859,1
"1554614_a_at",-0.0866854605516493,5.92483498734416,1
"1554615_at",0.0116115642222574,5.6452063701185,1
"1554616_at",-0.0676504365926657,5.95619467916516,0.992105490977644
"1554618_at",0.526045156146644,5.98771732858995,0.131287633755033
"1554619_at",-0.157705190522013,5.84993070283146,0.831822383763055
"1554621_at",0.029450779054891,5.86272213366531,0.995390105261376
"1554623_x_at",-0.13067835053876,5.86875147621384,0.939053894598097
"1554624_a_at",0.0851236252798286,5.80579986348314,0.829529060861648
"1554625_at",0.0119303522730186,5.74190544393545,1
"1554627_a_at",0.16182179064059,5.9030438692924,0.794801269432413
"1554628_at",-0.214865186075519,5.75138802036542,0.826889836835638
"1554629_at",-0.281859984215931,6.00410241908839,0.473891918373926
"1554631_at",0.0941926579621757,5.57498085913246,0.974091737546961
"1554633_a_at",-0.842561432331825,5.99743205138079,0.040744025684213
"1554634_at",-0.0139173430148455,5.82439086182345,1
"1554635_a_at",0.177189085115559,5.98705820843859,0.627021699693305
"1554636_at",0.0505373765015865,5.89962777652159,1
"1554637_a_at",0.0876508474339736,5.85883761251719,0.928933536662043
"1554638_at",0.207040209052211,5.86729532381266,0.610766845193987
"1554640_at",-0.137771574668116,5.8462183698964,0.897070769101785
"1554641_a_at",-0.00688448233559727,5.56897950708621,1
"1554642_at",0.00688795156822197,5.60607174684888,1
"1554643_at",-0.186032965837584,5.69575834531715,0.72034860744739
"1554646_at",0.0424122471627134,5.75702153714812,0.980085930865465
"1554648_a_at",0.0210724357054406,5.72863896659425,1
"1554649_at",0.017896619341521,5.42349589571475,1
"1554650_a_at",0.00325037269096385,5.69680153436292,1
"1554652_s_at",0.0758305610520883,5.54343803397275,1
"1554655_a_at",-0.0911085412543593,5.79000025082841,1
"1554657_a_at",-0.0574677887254653,5.88304075639425,1
"1554659_at",-0.0746021333537941,5.83636488165658,0.963992189961309
"1554660_a_at",-0.431096062789644,5.95655903146582,0.399411060546338
"1554661_s_at",-0.36527630410728,5.89848770967516,0.541435566965017
"1554662_at",0.00823360489134808,5.55636813018102,1
"1554663_a_at",-0.616194389626896,5.83817348468791,0.220948603344442
"1554664_at",0.0169908002335016,5.63936004074358,1
"1554665_at",0.0435133517172538,5.70515854113877,1
"1554666_at",0.0552537354888142,5.88160474438659,0.95697747974167
"1554667_s_at",0.110469827646688,5.89457314380516,0.794801269432413
"1554668_a_at",0.0376044043119432,5.46475412805982,1
"1554670_at",0.132753614830866,5.85523988625341,0.762792115164799
"1554671_a_at",0.445702108364035,6.16349271915981,0.165776194504544
"1554672_at",0.00861638324164008,5.69608912292185,1
"1554675_a_at",-0.22553684402459,5.82921546183768,0.786712724616182
"1554676_at",0.667355494856154,6.21567417808735,0.039146114179335
"1554677_s_at",-0.437769124745458,6.01458135579598,0.29127065118177
"1554678_s_at",0.0570875624024139,5.84523518776749,0.928933536662043
"1554679_a_at",-0.114303513350155,5.81244540624703,0.920978637848735
"1554680_s_at",-0.329577178315653,5.66137439359429,0.661676844035181
"1554681_a_at",-0.0307643312528267,5.86091206132178,1
"1554683_a_at",0.0338297754410921,5.79523757484106,1
"1554685_a_at",0.370662849847246,5.58773611099865,0.458706688558361
"1554686_at",0.0651705376708066,5.72923498626289,1
"1554689_a_at",-0.341313909430103,5.90392409343329,0.491943749989659
"1554690_a_at",-0.0146723449778545,5.95745499653959,1
"1554691_a_at",0.0355250954059265,5.85881370206345,0.995390105261376
"1554692_at",0.0386719271028068,5.64205543741925,1
"1554694_at",-0.0268171997179146,5.67487422509954,1
"1554696_s_at",0.33328826491812,5.99727318807736,0.416570856300385
"1554697_at",0.0743609343715511,5.94186525004123,0.94720953415651
"1554699_at",0.0103137439411638,5.52311276153775,1
"1554700_at",-0.0251469490324646,5.86195298044524,1
"1554701_a_at",-0.0114735014210321,6.02170925700238,1
"1554702_at",0.0516374687296595,5.85303148174898,0.928933536662043
"1554703_at",0.211161477155531,5.91529126022749,0.70381114143446
"1554704_at",0.00485776792169783,5.73370337909297,1
"1554705_at",-0.0667930402708607,5.80902991778639,0.920978637848735
"1554706_at",-0.190259941326375,5.71200010646699,0.849453171506141
"1554707_at",0.198212835747172,5.89344964072417,0.732425460349815
"1554708_s_at",-0.0472799655015731,5.87875936041701,1
"1554710_at",0.00920875922429757,5.58125587139917,0.974091737546961
"1554711_at",0.0264290852031848,5.57643052577353,0.974091737546961
"1554712_a_at",-0.0182817078340076,5.6377173178713,1
"1554714_at",0.0281126684868155,5.57676334142677,0.974091737546961
"1554715_at",0.00734668754758661,5.61188451309188,1
"1554716_s_at",0.00857186829293476,5.51715997202092,1
"1554717_a_at",-0.187243591900318,5.91605438898582,0.853942278605491
"1554719_at",0.0193484503755933,5.58504192111743,1
"1554721_a_at",0.0743326950908583,5.86115712106003,0.995390105261376
"1554722_at",0.15905235028054,5.89209503638621,0.732425460349815
"1554723_x_at",0.012775877724116,5.59707600777062,1
"1554724_at",0.00764769046968022,5.55883547574952,1
"1554725_at",-0.0152366073716219,5.61072569649295,1
"1554726_at",0.030137983625146,5.88351707277762,0.95697747974167
"1554728_at",0.0291953471881417,5.90008911990991,1
"1554730_at",0.0286966515164072,5.82816121285365,0.967823673438605
"1554732_at",0.0237001813895488,5.54740372881023,1
"1554733_at",0.00778916150380839,5.70489615276672,1
"1554735_a_at",0.0137859894562433,5.5693112660862,1
"1554736_at",0.181326517904042,5.92787470837405,0.619821911939985
"1554737_at",0.00986208388764057,5.52673437533242,1
"1554739_at",-0.00327277398983175,5.82184035305349,1
"1554740_a_at",0.0516137266979881,5.94922754198376,0.94720953415651
"1554741_s_at",-0.302571454148637,5.84260920126069,0.662175052763808
"1554742_at",0.0557210889240038,5.87739719960049,0.892276050425576
"1554743_x_at",0.0214417454113854,5.58023007124609,0.974091737546961
"1554744_at",-0.0158656803448511,5.71191851670046,1
"1554745_at",-0.0374295625161436,5.73648690231179,1
"1554747_a_at",0.279855548161755,5.93790128333796,0.491635727045421
"1554748_at",0.0262718257506109,5.72728133930477,1
"1554749_s_at",0.0207596385493545,5.4859032996931,1
"1554751_at",-0.0131762070638789,5.77721826912859,1
"1554752_a_at",0.00401976600565325,5.54544491701276,1
"1554755_a_at",-0.406182422863995,5.79796800427235,0.50960566154725
"1554757_a_at",-0.252829330595104,5.87126324509183,0.707733707196699
"1554758_a_at",-0.285004194903428,5.85680805916431,0.604246695836818
"1554759_at",-0.0363523190937556,5.89061283547744,1
"1554761_a_at",0.104723874626597,5.86075229703008,0.928933536662043
"1554762_a_at",0.281823587345434,5.94840691790323,0.543069106570283
"1554763_at",0.0365860106544681,5.5677369427353,1
"1554764_a_at",-0.00168520963896423,5.82944220136776,1
"1554765_a_at",0.00788262307398315,5.83910556278278,1
"1554766_s_at",0.0108658374690711,5.71075782581316,1
"1554767_s_at",-0.07011047305202,5.84066179225234,0.963992189961309
"1554768_a_at",-0.0382253795999617,5.82398468383679,1
"1554769_at",0.101795185948701,5.91655820615232,0.920598735972496
"1554770_x_at",0.032153736532208,5.84635244966523,1
"1554771_at",0.0677076215334418,5.85225544373091,0.928933536662043
"1554772_at",0.0978945044693662,5.73168592992874,1
"1554773_at",0.0705520636762509,5.5344070917386,0.93093736762008
"1554774_at",0.0353707934870522,5.90452359619643,1
"1554776_at",0.0191909470963971,5.63069327591148,1
"1554777_at",0.0134719463161452,5.60781988083864,1
"1554778_at",-0.00800195034981661,5.86940449288443,1
"1554779_s_at",0.00349138048891766,5.59017991533414,1
"1554780_a_at",-0.0396049589294369,5.85518922764748,1
"1554781_at",0.0338974963938955,5.58732143449358,1
"1554782_at",-0.0376864238994666,5.72190249360267,1
"1554783_s_at",-0.0737915271152598,5.83536906832252,0.963992189961309
"1554784_at",0.154555942728579,5.96555373873291,0.707377889878389
"1554785_at",-0.0391836007957036,5.59265053569522,1
"1554786_at",0.0362019235616354,5.61261570549904,0.9217104034666
"1554787_at",-0.00600559722842136,5.65796703588609,1
"1554789_a_at",-0.171374659544495,5.91024217994214,0.853942278605491
"1554790_at",0.0239161798119273,5.63459732575187,1
"1554791_a_at",0.195164789500956,5.9456411842125,0.734934611888528
"1554793_at",0.0105249034310531,5.89142393186089,1
"1554794_a_at",-0.22632263091363,5.84671126790483,0.662175052763808
"1554795_a_at",0.039536722404717,5.77370211454436,1
"1554796_at",-0.0336395720853403,5.58076938048991,1
"1554797_at",-0.230891781647983,6.1773710634721,0.630944315562427
"1554798_at",0.0213674381524277,5.8735194848215,1
"1554800_at",-0.0388477942078284,5.72053606165224,1
"1554801_at",-1.13418920639561,6.22225139813494,0.0292847567037768
"1554803_s_at",-0.158586827017027,5.87703173830501,0.874798635559764
"1554804_a_at",0.0617768889131737,5.88036452568751,0.892276050425576
"1554805_at",0.0137523317433477,5.63371588262822,1
"1554806_a_at",0.13243818718422,5.87698070389855,0.892276050425576
"1554807_a_at",-0.091993039591933,5.85221738070357,0.897070769101785
"1554808_at",0.166598370915363,5.67136597327805,0.831710141418014
"1554809_at",0.0729518514794987,5.89680128744207,1
"1554810_at",0.163563632861809,5.90464352221291,0.70381114143446
"1554812_at",0.0170973304404768,5.69469181129551,0.994292448266494
"1554813_at",-0.0184970207131708,5.79161439334326,1
"1554814_at",-0.0679542181068073,5.78728161731084,1
"1554816_at",0.00873394346081571,5.62054914976309,1
"1554818_s_at",-0.0730938667813484,5.94000551218175,0.893905823252452
"1554819_a_at",-0.0748949381187413,5.74315853965601,0.899780065818738
"1554820_at",0.0126910689153652,5.75085436590044,1
"1554821_a_at",0.244495789196474,5.93946801498726,0.543069106570283
"1554822_at",0.205253096914909,5.90386389210621,0.644637785898661
"1554824_at",0.158434185925118,5.83564662611269,0.795090527386548
"1554825_at",0.132900162865869,6.0710727650398,0.790923870912966
"1554826_at",0.00518272697332613,5.80921106860216,1
"1554827_a_at",-0.00682678429591156,5.48650272661967,1
"1554828_at",0.0310470072743412,5.51877556316893,1
"1554830_a_at",0.0159996442974477,5.88616928750724,1
"1554831_x_at",0.0369245307291452,5.69362359527426,0.994292448266494
"1554833_at",-0.00481678727109719,5.50264879637773,0.991707016033196
"1554834_a_at",-0.582662574023941,5.84980951970536,0.251970157979571
"1554835_a_at",0.178647198116375,6.24599387886573,0.646718359180079
"1554836_at",0.0169749077269873,5.59492058047365,1
"1554837_a_at",0.0623813675312455,5.55308450252613,1
"1554839_at",0.0615783367490136,5.77346219219708,1
"1554840_at",0.0423610144228799,5.87215708737216,1
"1554841_at",0.0649309569443536,5.94583914338368,0.94720953415651
"1554842_at",-0.15804630400417,5.91152956899502,0.853942278605491
"1554844_at",0.0290592284449027,5.66337966247843,1
"1554846_at",0.0139510256883433,5.58301813994876,1
"1554847_at",0.022802522313003,5.73300013282234,1
"1554849_at",-0.00734760569326608,5.7099859194247,1
"1554850_at",0.088837445620875,5.78050611827396,0.866351588018239
"1554852_a_at",-0.0402107920886053,5.89234767390231,1
"1554853_at",-0.0453447109338002,5.86443022695726,1
"1554855_at",0.0345199568502736,5.94611426944808,0.94720953415651
"1554857_at",0.0169718478366327,5.60988405034812,1
"1554860_at",0.0408691983537387,5.86667562073999,0.995390105261376
"1554862_at",0.0194944731975584,5.580983719176,0.974091737546961
"1554863_s_at",-0.267014678608882,5.89432879877397,0.593972814983247
"1554864_a_at",-0.0424207893398505,6.04101647824606,1
"1554865_at",0.00737610331121147,5.68867493343768,1
"1554866_at",0.029443830959588,5.70591167701264,1
"1554867_a_at",-0.503864871402201,5.94786457901392,0.290741371824525
"1554868_s_at",-0.0322942875626308,5.8398122325075,1
"1554869_at",0.0404893549814948,6.08420616597704,0.953205903117966
"1554871_at",0.010725428097592,5.63231168282917,1
"1554872_a_at",-0.443446655183796,5.8149136846131,0.408691894159253
"1554873_at",0.151578129538691,6.02511038643187,0.709932164997326
"1554874_at",0.0147974681994225,5.58622512974804,1
"1554875_at",0.01323217298659,5.60806642919833,1
"1554876_a_at",0.0267821704156838,5.93660892327567,1
"1554878_a_at",0.0980191276343989,5.84724889882668,0.86201211580249
"1554880_at",0.0797910537543895,5.80154787816957,1
"1554882_at",-0.0663122658150127,5.84658547140431,1
"1554883_a_at",-0.0740935293073514,5.88496407871467,1
"1554884_at",0.00949332446635953,5.63219944884587,1
"1554885_a_at",-0.0254755664531331,5.94392471259181,1
"1554886_a_at",-0.0227842093231729,5.84347455843877,1
"1554887_at",0.0463363088585358,5.87587961487959,1
"1554889_at",-0.0472049682809192,5.8864566006302,1
"1554890_a_at",-0.0165472016560187,5.84484490078889,1
"1554891_at",-0.0111896703623087,5.82273795335524,1
"1554892_a_at",-0.00106889414657929,5.64482712234653,1
"1554894_a_at",0.148154425457711,5.98996903651785,0.822203196494878
"1554895_a_at",0.122952888550712,5.97422240220018,0.770910610037523
"1554897_s_at",0.220038778412871,5.95713345802726,0.596365658499028
"1554899_s_at",0.104751838645369,6.05643765972332,0.930059887032239
"1554901_at",-0.00104587264123202,5.50824437787936,1
"1554903_at",0.0288866207534772,5.80249626309095,1
"1554905_x_at",-0.0711884235079304,5.81715730138939,1
"1554906_a_at",-0.163659398408739,5.88865075894299,0.812203701718445
"1554907_a_at",0.165472664282286,5.91421126399907,0.70381114143446
"1554908_at",0.215828408342182,5.99022250390172,0.627021699693305
"1554909_at",0.0143892461142284,5.75342611659662,1
"1554910_at",0.0513405363038788,5.77326773553796,1
"1554911_at",-0.0295549572590598,5.52876120823818,1
"1554912_at",-0.0658802208983512,5.69697522774577,1
"1554914_at",0.0253227486770426,5.5309060687331,1
"1554915_a_at",-0.221341625828707,5.82916921309144,0.786712724616182
"1554916_a_at",-0.0643185881058785,5.71172006801285,1
"1554918_a_at",0.452381745674823,6.19823823525179,0.138055295985192
"1554919_s_at",-0.0385446593506897,5.83144207350544,1
"1554920_at",0.00247816631624911,5.88571311189662,1
"1554921_a_at",0.0943003692410555,5.89009545194301,0.95697747974167
"1554922_at",0.0664924132959514,5.91009078504396,0.920598735972496
"1554923_at",0.147481228140167,5.77992928452108,0.866351588018239
"1554927_at",0.0182016845320675,5.63976425897868,1
"1554929_at",0.0384525714944343,5.55820839497778,1
"1554930_a_at",0.0697281098375231,5.87162138307794,0.892276050425576
"1554931_at",0.00221998368486695,5.78122947986614,1
"1554932_at",-0.0200165402433443,5.69050142463783,1
"1554933_at",0.166902364317957,5.87114073205613,0.827402854902119
"1554934_at",-0.0739588967961864,5.93280687870842,0.954827263535477
"1554937_x_at",0.0348109426127777,5.6746365833555,1
"1554938_a_at",0.173069878119814,5.97930770460958,0.764473458004383
"1554940_a_at",0.0153459529223016,5.55513618464498,1
"1554941_at",-0.00868582967312657,5.89029974551901,1
"1554942_a_at",0.0137013404202731,5.60466781041833,1
"1554943_at",0.00823010757259181,5.86273296524801,0.995390105261376
"1554945_x_at",0.0196376075517019,5.7265447153504,1
"1554946_at",-0.0192329487965518,5.8531540010365,1
"1554947_at",-0.0427683123913896,5.67422562233902,1
"1554948_at",-0.0151926301109129,5.94561717700958,1
"1554949_at",-0.0262245431390698,5.78731944855066,1
"1554950_at",0.024718297587027,5.49618870070889,1
"1554951_at",0.0156768881595392,5.65532325450257,1
"1554952_s_at",0.0370631990717274,5.56488051079798,1
"1554953_a_at",0.0489213242300659,5.61269863838727,0.9217104034666
"1554954_at",0.0210380068776377,5.51808364666029,1
"1554957_at",0.0413197265650059,5.61555347565152,1
"1554958_at",0.250778282443845,5.88504969466547,0.530902802719646
"1554960_at",0.139250810563787,5.70284349787759,0.792524227489076
"1554961_at",0.0338077753481728,5.64696062642254,1
"1554962_a_at",0.0305296199906517,5.83035983302811,1
"1554963_at",0.0504251250991454,5.89220616709932,1
"1554964_x_at",0.140063191075758,5.78192495487143,0.866351588018239
"1554965_at",-0.00129307945107825,5.65281475140233,1
"1554966_a_at",-0.637749404247779,5.95108489095479,0.156359154806253
"1554967_at",0.157691876384764,5.70866363585797,0.792524227489076
"1554969_x_at",0.014463345146122,5.86436289761786,1
"1554970_at",0.00460592402297125,5.59163188999952,1
"1554971_at",0.0837608859717331,5.6671062460706,1
"1554972_at",0.0756461278980774,5.72405845612005,0.948355294382403
"1554973_a_at",-0.144540510571548,5.85566705206706,0.831822383763055
"1554974_at",0.130960135841943,6.04071148513438,0.819339781534757
"1554976_a_at",0.0130400570975696,5.75958561489565,0.980085930865465
"1554977_at",-0.0594911000755416,5.70320026522655,1
"1554978_at",0.0121594857473426,5.7081232094639,1
"1554980_a_at",-0.201282506152266,5.87717813047667,0.707733707196699
"1554981_at",-0.0113900935109393,5.74235847052617,1
"1554982_a_at",0.0322409343981839,5.67788144493079,1
"1554983_at",0.0288794803704763,5.84387586666805,1
"1554984_a_at",-0.00290674036104395,5.67557467262203,1
"1554985_at",-0.0141930747411179,5.91871121715773,1
"1554986_a_at",0.00637222072390797,5.86631847720461,1
"1554987_at",0.00332361376241705,5.56634544867884,1
"1554988_at",0.0108486100681467,5.76363244817566,1
"1554989_at",-0.0577882640636587,5.80628571712592,0.990836482209921
"1554992_at",-0.158885588440551,5.95484492700605,0.776363564800183
"1554994_at",0.00180877580441174,5.63471200379228,1
"1554996_at",0.0164660242175221,5.47769580922765,1
"1554997_a_at",-1.11792653151272,5.99158239829151,0.0472191253768442
"1554999_at",0.0429859977522344,5.5562553685602,1
"1555000_at",0.0355460477154597,5.50557317610511,0.991707016033196
"1555001_at",0.0396755790438249,5.59412695560789,1
"1555002_at",0.02894128510124,5.6858756534817,0.994292448266494
"1555003_at",0.0435799112900075,5.89062599400459,0.95697747974167
"1555004_a_at",-0.0727836137841443,5.89839250098589,0.978906344089112
"1555006_at",0.0147373818329749,5.47908917206589,1
"1555007_s_at",0.0391524264832911,5.6365447032965,1
"1555009_a_at",-0.123996361808937,5.88576088735702,0.874798635559764
"1555011_at",0.170879658153755,5.96246765597499,0.651236839445978
"1555014_x_at",0.0324049268706834,5.83623517734491,1
"1555015_a_at",0.0400650282408133,5.86095874477753,0.995390105261376
"1555016_at",0.144903068154189,5.9246233817847,0.764030222588012
"1555018_at",8.68140173043482e-06,5.71621331638941,1
"1555019_at",0.143086619997383,5.7030675969823,0.792524227489076
"1555020_a_at",-0.062667113284597,5.79453324332032,1
"1555021_a_at",-0.0865475618471999,5.75649262833406,1
"1555022_at",0.268057140056692,5.93873333710694,0.491635727045421
"1555024_at",0.0368805620843798,5.9118717356006,0.920598735972496
"1555025_at",0.00594681582206214,5.61186719281902,1
"1555027_at",-0.0848962038378639,5.7724552796014,0.946799067613097
"1555028_at",0.00555506881439001,5.56524826937197,1
"1555031_at",0.01499011905877,5.5531906457777,1
"1555032_at",0.0155217673070315,5.51598112895648,1
"1555033_a_at",0.14500769214342,5.899633017979,0.794801269432413
"1555034_at",0.0455235330497513,5.69722962744405,0.994292448266494
"1555035_a_at",0.01062311521686,5.86366703863875,0.995390105261376
"1555037_a_at",-0.0903272523205294,5.81834778812567,1
"1555038_at",0.00909985236791624,5.63931842093015,1
"1555039_a_at",0.425900233589874,6.17272102274639,0.187455076813956
"1555040_at",0.0133494482660139,5.56402792913908,1
"1555041_a_at",0.155324253437814,5.91176583898479,0.70381114143446
"1555042_at",0.0462098360628276,5.63852261487658,1
"1555043_at",-0.0306991752549452,5.70279117606697,1
"1555044_a_at",0.0315533255617033,5.54485731805536,1
"1555046_at",0.00515147882764513,5.53434206081691,1
"1555048_a_at",-0.00288422809634305,5.54067915195038,1
"1555049_at",-0.00381919576968548,5.7814802885991,1
"1555051_at",0.0160339508730591,5.53710745798791,1
"1555052_a_at",-0.00636278018495893,5.90565575709991,1
"1555053_at",0.00724693394001013,5.72062816590083,1
"1555055_at",0.00111914846704633,5.75309818984051,1
"1555056_at",0.0306428819887207,5.71855908551146,1
"1555057_at",0.272435295294142,5.84350647050002,0.636151754899711
"1555058_a_at",0.131729864072439,6.03548177937432,0.764333852606528
"1555059_at",0.0150810265774411,5.44597521611444,1
"1555060_a_at",0.114137284873672,5.62982045751082,1
"1555062_s_at",-0.0254269449513739,5.85028207394111,1
"1555063_at",0.0219885873777844,5.84915736397115,1
"1555065_x_at",0.0584160795998829,5.93734579884374,0.886100086836919
"1555068_at",0.117195224627667,5.81776951907709,0.898832528014714
"1555071_at",-0.0196240640490922,5.58064578889992,1
"1555073_at",0.0115006473081984,5.64635047607613,1
"1555074_a_at",-0.54914053497764,5.90773351646723,0.19827579327121
"1555076_at",0.0532606543782822,5.58587113472645,1
"1555078_at",0.160100102660136,5.90747742592307,0.70381114143446
"1555079_at",0.0523916171206841,5.56468922816856,1
"1555082_a_at",0.4794589638995,5.97791742746879,0.181672022051677
"1555083_at",0.0167001129555566,5.87378236502758,1
"1555084_at",-0.0623054194474408,5.87461544586189,0.939053894598097
"1555085_at",0.0166929300324586,5.64480434021471,1
"1555086_at",0.406760651402703,5.87861570807057,0.320029484117085
"1555088_x_at",0.208496679003005,5.90069779747446,0.644637785898661
"1555090_x_at",0.0231800543525694,5.50160572168683,0.991707016033196
"1555091_at",-0.0449243258416234,5.91206889921759,1
"1555092_at",0.0071581500835763,5.53964230324467,1
"1555095_at",0.0128548730216042,5.6507463767784,1
"1555096_at",0.0720185353357092,5.52556815902605,1
"1555097_a_at",0.00317193687595081,5.65438302015358,1
"1555098_a_at",-0.48719705830413,5.86034344949908,0.363944929835785
"1555099_at",0.0120305996426895,5.7729159076286,1
"1555100_at",0.0309584426081759,5.75032288807341,1
"1555102_at",-0.00937190208090086,5.86118190149118,1
"1555103_s_at",0.00193037347313718,5.62520194223752,1
"1555105_a_at",-0.106127473580882,6.23881335025688,0.850016778564562
"1555106_a_at",-0.132703573292279,6.01446653888214,0.798245162611172
"1555107_a_at",0.137955391739662,5.88042438379025,0.892276050425576
